Fuel Type Code,Station Name,City,State,ZIP,Latitude,Longitude,Open Date,Access Code
ELEC,Meijer - Tesla Supercharger,Aurora,IL,60504,41.769144,-88.208186,2020-11-02,public
ELEC,Best Western OHare North/Elk Grove Hotel - Tesla Destination,Elk Grove Village,IL,60007,42.023957,-87.960192,2020-11-03,public
ELEC,Bethlehem Industries - Tesla Destination,Naperville,IL,60563,41.792616,-88.226153,2020-11-03,public
ELEC,Boxer Property - Tesla Destination,Lisle,IL,60532,41.809582,-88.111109,2020-11-03,public
ELEC,Bulaw Welding - Tesla Destination,Itasca,IL,60143,41.979038,-88.032398,2020-11-03,public
ELEC,Comfort Inn OHare - Convention Center - Tesla Destination,Des Plaines,IL,60018,42.007723,-87.949952,2020-11-03,public
ELEC,Culvers of Galena - Tesla Destination,Galena,IL,61036,42.43626,-90.4504,2020-11-03,public
ELEC,Four Points by Sheraton Chicago OHare Airport - Tesla Destination,Schiller Park,IL,60176,41.956862,-87.882949,2020-11-03,public
ELEC,Guaranteed Rate Field - White Sox - Tesla Destination,Chicago,IL,60612,41.881323,-87.676388,2020-11-03,public
ELEC,Hampton Inn by Hilton Champaign/Urbana - Tesla Destination,Champaign,IL,61822,40.072039,-88.310966,2020-11-03,public
ELEC,Hunter Douglas Metals - Tesla Destination,Homewood,IL,60430,41.571198,-87.639075,2020-11-03,public
ELEC,Hyatt Regency OHare - Tesla Destination,Rosemont,IL,60018,41.980877,-87.857947,2020-11-03,public
ELEC,Johnnys Italian Steakhouse - Tesla Destination,East Peoria,IL,61611,40.673081,-89.587599,2020-11-03,public
ELEC,Loews Chicago OHare - Tesla Destination,Rosemont,IL,60656,41.97427,-87.863541,2020-11-03,public
ELEC,Maryknoll Park - Tesla Destination,Glen Ellyn,IL,60137,41.858041,-88.050245,2020-11-03,public
ELEC,McDonalds HQ - Tesla Destination,Chicago,IL,60607,41.883333,-87.65362,2020-11-03,public
ELEC,Parking Garage - 70 West Madison - Tesla Destination,Chicago,IL,60602,41.882336,-87.630678,2020-11-03,public
ELEC,Podolsky Circle CORFAC International - Tesla Destination,Des Plaines,IL,60018,41.997624,-87.878908,2020-11-03,public
ELEC,Quality Inn Georgios Banquets - Tesla Destination,Orland Park,IL,60462,41.602623,-87.832469,2020-11-03,public
ELEC,Rabine Group - Tesla Destination,Schaumburg,IL,60173,42.045727,-88.053098,2020-11-03,public
ELEC,Sofitel Chicago - Tesla Destination,Chicago,IL,60611,41.898559,-87.627407,2020-11-03,public
ELEC,Sunset Park - Tesla Destination,Glen Ellyn,IL,60137,41.864242,-88.068376,2020-11-03,public
ELEC,Super 8 OHare Elk Grove - Tesla Destination,Elk Grove Village,IL,60007,42.007905,-87.935927,2020-11-03,public
ELEC,Transwestern Naperville Corporate Center - Tesla Destination,Naperville,IL,60563,41.800181,-88.122692,2020-11-03,public
ELEC,United Center - Tesla Destination,Chicago,IL,60612,41.880646,-87.675139,2020-11-03,public
ELEC,Village of Oak Brook - Golf Club - Tesla Destination,Oak Brook,IL,60523,41.840517,-87.929201,2020-11-03,public
ELEC,"Virgin Hotels, Chicago - LAZ Parking - Tesla Destination",Chicago,IL,60601,41.885919,-87.626143,2020-11-03,public
ELEC,Walgreens HQ - Tesla Destination,Deerfield,IL,60015,42.154885,-87.867596,2020-11-03,public
ELEC,Womens Health Group - Tesla Destination,Chicago,IL,60638,41.795368,-87.801104,2020-11-03,public
ELEC,WTTW Chicago Public Media - Tesla Destination,Chicago,IL,60625,41.979786,-87.717586,2020-11-03,public
ELEC,Wyndham Chicago OHare - Tesla Destination,Des Plaines,IL,60016,42.010461,-87.886997,2020-11-03,public
ELEC,Zebra Technologies - Tesla Destination,Lincolnshire,IL,60069,42.187513,-87.933645,2020-11-03,public
ELEC,Woodman?€?s - Tesla Supercharger,Buffalo Grove,IL,60089,42.168899,-87.922734,2020-11-09,public
ELEC,VOMP VILLAGE HALL 1,Mount Prospect,IL,60056,42.065174,-87.93597,2020-11-25,public
ELEC,Best Western - Hawthorne Terrace,Chicago,IL,60657,41.944195,-87.645488,2020-12-01,public
ELEC,FPDWC STATION 1,Romeoville,IL,60446,41.640037,-88.069976,2020-12-08,public
ELEC,Hubbard 221 Apartments,Chicago,IL,60654,41.889972,-87.634711,2020-12-10,public
ELEC,ATEC PARKING STATION 1,Kankakee,IL,60901,41.097495,-87.851747,2020-12-11,public
ELEC,Naperville Crossings - Panera,Naperville,IL,60564,41.713213,-88.206991,,public
ELEC,Naperville Crossings - Aldi,Naperville,IL,60564,41.715899,-88.206789,,public
ELEC,"Meijer Aurora (Aurora, IL)",Aurora,IL,60504,41.769154,-88.207743,2020-12-18,public
ELEC,"Meijer Oswego (Oswego, IL)",OSWEGO,IL,60543,41.700526,-88.311627,2020-12-18,public
ELEC,Woodfield Village Green,Schaumburg,IL,60173,42.052397,-88.044508,2020-12-18,public
ELEC,Firefly Grill,Effingham,IL,62401,39.138388,-88.571312,2020-12-18,public
ELEC,"BofA Lake Zurich Commons IL4-844 (Lake Zurich, IL)",Lake Zurich,IL,60047,42.19072,-88.109401,2020-12-23,public
ELEC,"Simon Orland Square (Orland Park, IL)",Orland Park,IL,60462,41.617119,-87.848395,2020-12-30,public
ELEC,BMW NORTHFIELD STATION 02,Northfield,IL,60093,42.111489,-87.776132,2020-12-31,public
ELEC,PEOPLES GAS PETC 2,Chicago,IL,60632,41.831297,-87.73148,2021-01-01,public
ELEC,PEOPLES GAS PETC 3,Chicago,IL,60632,41.831252,-87.731403,2021-01-01,public
ELEC,NICHE 905 EV STATION 02,Chicago,IL,60610,41.899418,-87.636886,2021-01-05,public
ELEC,KISHWAUKEE WRD KWRD CHARGER #3,DeKalb,IL,60115,41.942835,-88.738912,2021-01-20,public
ELEC,Amazon Fresh Naperville - Route 59,Naperville,IL,60564,41.708799,-88.204491,,public
ELEC,Sawmill Station,Morton Grove,IL,60053,42.039696,-87.798526,,public
ELEC,FRANKLIN PARK METRA LOT 2,Franklin Park,IL,60131,41.936765,-87.86578,2021-01-27,public
ELEC,"CFP II, LLC 204",Chicago,IL,60611,41.891099,-87.621074,2021-01-27,public
ELEC,540 W. MADISON LL1 - 3,Chicago,IL,60661,41.883025,-87.642101,2021-01-27,public
ELEC,TRITON TRITON BLDG T,River Grove,IL,60171,41.912275,-87.838121,2021-01-27,public
ELEC,TRITON TRITON BLDG RC,River Grove,IL,60171,41.914112,-87.839795,2021-01-27,public
ELEC,TRITON TRITON BLDG E,River Grove,IL,60171,41.915788,-87.844409,2021-01-27,public
ELEC,INTERPARK 50 EAST OHIO 1,Chicago,IL,60611,41.892773,-87.625687,2021-01-27,public
ELEC,INTERPARK ADAMS WABASH 1,Chicago,IL,60603,41.879307,-87.626373,2021-01-27,public
ELEC,INTERPARK SOUTH LOOP 2,Chicago,IL,60604,41.877201,-87.629982,2021-01-27,public
ELEC,INTERPARK 20 E RANDOLPH 2,Chicago,IL,60601,41.884727,-87.626762,2021-01-27,public
ELEC,3RD FLOOR GREENWAY-2,Chicago,IL,60661,41.889364,-87.630365,2021-01-27,public
ELEC,3RD FLOOR GREENWAY-1,Chicago,IL,60661,41.889364,-87.630328,2021-01-27,public
ELEC,HUBBARD CHARGE STATION #2,Chicago,IL,60654,41.890349,-87.638483,2021-01-27,public
ELEC,900 SELF PARK PLUG AND SHOP 3,Chicago,IL,60611,41.899716,-87.626346,2021-01-27,public
ELEC,900 SELF PARK PLUG AND SHOP 1,Chicago,IL,60611,41.89982,-87.626379,2021-01-27,public
ELEC,900 SELF PARK PLUG AND SHOP 4,Chicago,IL,60611,41.899639,-87.626307,2021-01-27,public
ELEC,900 SELF PARK 8TH FLOOR,Chicago,IL,60611,41.899844,-87.626701,2021-01-27,public
ELEC,SW IL COLLEGE STATION #2,Belleville,IL,62221,38.5189,-89.923966,2021-01-27,public
ELEC,SW IL COLLEGE STATION #1,Belleville,IL,62221,38.518851,-89.923964,2021-01-27,public
ELEC,EVANSTON CAMPUS NORTH GARAGE 2,Evanston,IL,60208,42.059445,-87.674128,2021-01-27,public
ELEC,EVANSTON CAMPUS NORTH GARAGE 1,Evanston,IL,60208,42.059386,-87.674158,2021-01-27,public
ELEC,EVANSTON CAMPUS NORTH GARAGE 3,Evanston,IL,60208,42.059383,-87.67417,2021-01-27,public
ELEC,PARKING GARAGE P1 GW,Chicago,IL,60606,41.880391,-87.636605,2021-01-27,public
ELEC,PARKING GARAGE P2 GW,Chicago,IL,60606,41.880437,-87.636733,2021-01-27,public
ELEC,PARKING GARAGE P3 GW,Chicago,IL,60606,41.880286,-87.636538,2021-01-27,public
ELEC,PARKING GARAGE P3 NGW,Chicago,IL,60606,41.880395,-87.636573,2021-01-27,public
ELEC,"EVANSTON, IL CIVIC CENTER NO",Evanston,IL,60201,42.056752,-87.687364,2021-01-27,public
ELEC,JNS 7474 N ROGERS 1,Chicago,IL,60626,42.017605,-87.672762,2021-01-27,public
ELEC,JNS 875 N MICHIGAN1,Chicago,IL,60611,41.89876,-87.624012,2021-01-27,public
ELEC,JNS WAL PULASKI 2,Chicago,IL,60639,41.910804,-87.726095,2021-01-27,public
ELEC,INTERPARK WILLIS TOWER W,Chicago,IL,60606,41.878906,-87.63454,2021-01-27,public
ELEC,"EVANSTON, IL SHERMAN PLAZA 1",Evanston,IL,60201,42.047279,-87.683154,2021-01-27,public
ELEC,"EVANSTON, IL SHERMAN PLAZA 3",Evanston,IL,60201,42.047319,-87.683219,2021-01-27,public
ELEC,D3_BMW SCHAUM STATION 1- WEST,Schaumburg,IL,60173,42.061127,-88.067102,2021-01-27,public
ELEC,D3_BMW SCHAUM STATION 2- EAST,Schaumburg,IL,60173,42.061132,-88.067134,2021-01-27,public
ELEC,OAK PARK 1 HOLLY COURT 3A,Oak Park,IL,60301,41.889417,-87.804171,2021-01-27,public
ELEC,OAK PARK 1 HOLLEY COURT,Oak Park,IL,60301,41.889449,-87.804203,2021-01-27,public
ELEC,THE EMERSON EMERSON EV02,Oak Park,IL,60301,41.887651,-87.803563,2021-01-27,public
ELEC,THE EMERSON EMERSON EV03,Oak Park,IL,60301,41.887651,-87.803587,2021-01-27,public
ELEC,THE EMERSON EMERSON EV01,Oak Park,IL,60301,41.887712,-87.80358,2021-01-27,public
ELEC,EDENS GARAGE,Northbrook,IL,60062,42.139054,-87.79708,2021-01-27,public
ELEC,IRVINE  CO  OFC 71SW B2 02-03,Chicago,IL,60606,41.880925,-87.636038,2021-01-27,public
ELEC,DISTRICT 214 FVEC 2,Arlington Heights,IL,60005,42.047295,-87.973307,2021-01-27,public
ELEC,DISTRICT 214 FVEC 1,Arlington Heights,IL,60005,42.047245,-87.973323,2021-01-27,public
ELEC,HY VEE SPRGFLD IL EAST,Springfield,IL,62704,39.7753,-89.66895,2021-01-27,public
ELEC,PECK FARM EV STATION 02,Geneva,IL,60134,41.86948,-88.36306,2021-01-27,public
ELEC,EVANSTON CAMPUS SOUTH GARAGE 3,Evanston,IL,60208,42.050514,-87.673331,2021-01-27,public
ELEC,EVANSTON CAMPUS SOUTH GARAGE 2,Evanston,IL,60208,42.050597,-87.673564,2021-01-27,public
ELEC,DISTRICT 214 PHS 2,Mount Prospect,IL,60056,42.080333,-87.950014,2021-01-27,public
ELEC,OPTIMA OPTIMA 3,Chicago,IL,60611,41.891113,-87.621403,2021-01-27,public
ELEC,OPTIMA OPTIMA 2,Chicago,IL,60611,41.891147,-87.621408,2021-01-27,public
ELEC,OPTIMA OPTIMA 1,Chicago,IL,60611,41.891121,-87.621419,2021-01-27,public
ELEC,MOMENT MOMENT 2,Chicago,IL,60611,41.892053,-87.617242,2021-01-27,public
ELEC,OAK PARK 1 AVENUE GARAGE 3,Oak Park,IL,60301,41.887376,-87.793742,2021-01-27,public
ELEC,ADVOCATE GARAGE B,Oak Lawn,IL,60453,41.721844,-87.732848,2021-01-27,public
ELEC,WOODMAN'S BG WEST,Buffalo Grove,IL,60089,42.16815,-87.922672,2021-01-27,public
ELEC,ALTA ROOSEVELT THIRD FLOOR,Chicago,IL,60607,41.871129,-87.632546,2021-01-27,public
ELEC,ALTA ROOSEVELT FIRST FLOOR,Chicago,IL,60607,41.871081,-87.632578,2021-01-27,public
ELEC,ALTA ROOSEVELT BASEMENT,Chicago,IL,60607,41.871153,-87.632675,2021-01-27,public
ELEC,UNITED ORD LOT UNITED 6,Chicago,IL,60666,41.981234,-87.888678,2021-01-27,public
ELEC,UNITED ORD LOT UNITED 5,Chicago,IL,60666,41.98128,-87.888622,2021-01-27,public
ELEC,UNITED ORD LOT UNITED 4,Chicago,IL,60666,41.98125,-87.888829,2021-01-27,public
ELEC,UNITED ORD LOT UNITED 3,Chicago,IL,60666,41.981407,-87.888652,2021-01-27,public
ELEC,UNITED ORD LOT UNITED 1,Chicago,IL,60666,41.98117,-87.888711,2021-01-27,public
ELEC,UNITED ORD LOT UNITED 2,Chicago,IL,60666,41.981303,-87.888644,2021-01-27,public
ELEC,UNITED ORD LOT UNITED 8,Chicago,IL,60666,41.981142,-87.888646,2021-01-27,public
ELEC,EXELON. BRAIDWOOD 8,Braceville,IL,60407,41.239931,-88.231236,2021-01-27,public
ELEC,EXELON. BRAIDWOOD 5,Braceville,IL,60407,41.23993,-88.231314,2021-01-27,public
ELEC,EXELON. BRAIDWOOD 4,Braceville,IL,60407,41.23993,-88.23085,2021-01-27,public
ELEC,EXELON. BRAIDWOOD 3,Braceville,IL,60407,41.239928,-88.230935,2021-01-27,public
ELEC,EXELON. BRAIDWOOD 2,Braceville,IL,60407,41.239933,-88.231002,2021-01-27,public
ELEC,EXELON. BRAIDWOOD 1,Braceville,IL,60407,41.239932,-88.23108,2021-01-27,public
ELEC,EXELON. BRAIDWOOD 6,Braceville,IL,60407,41.239933,-88.231386,2021-01-27,public
ELEC,PRAIRIE STATE PRAIRIE STATE 2,Chicago Heights,IL,60411,41.525754,-87.639809,2021-01-27,public
ELEC,RUSH OAKBROOK RUSH OAKBROOK 3,Oak Brook,IL,60523,41.849591,-87.927172,2021-01-27,public
ELEC,JLR SCHAUMBURG STATION 01,Schaumburg,IL,60194,42.048616,-88.103539,2021-01-27,public
ELEC,JLR SCHAUMBURG DC FAST 01,Schaumburg,IL,60194,42.049325,-88.103754,2021-01-27,public
ELEC,JLR SCHAUMBURG DC FAST 02,Schaumburg,IL,60194,42.049324,-88.103729,2021-01-27,public
ELEC,JLR SCHAUMBURG CPF25-SHOP 1,Schaumburg,IL,60194,42.049325,-88.103765,2021-01-27,public
ELEC,SP PLUS CORP MCCORMICK 1,Chicago,IL,60616,41.851227,-87.620567,2021-01-27,public
ELEC,HF HF-2,Chicago,IL,60613,41.950568,-87.649802,2021-01-27,public
ELEC,ADVOCATE GOOD SHEPHERD 1,Tower Lakes,IL,60010,42.195393,-88.171881,2021-01-27,public
ELEC,OAK PARK 1 VH4,Oak Park,IL,60304,41.878746,-87.77893,2021-01-27,public
ELEC,THE COOPER STATION 1,Chicago,IL,60699,41.87256,-87.633876,2021-01-27,public
ELEC,WOODMAN'S STORE 43 WEST,Lakemoor,IL,60051,42.32142,-88.16632,2021-01-27,public
ELEC,300PARK 300 PARK,Itasca,IL,60143,41.989672,-88.021146,2021-01-27,public
ELEC,SOLDIER FIELD STATION 01,Chicago,IL,60605,41.863495,-87.616445,2021-01-27,public
ELEC,SOLDIER FIELD STATION 03,Chicago,IL,60605,41.863455,-87.616349,2021-01-27,public
ELEC,GVC PARKING G 03,Elgin,IL,60120,42.031641,-88.279539,2021-01-27,public
ELEC,GVC PARKING G 02,Elgin,IL,60120,42.031647,-88.278775,2021-01-27,public
ELEC,HY VEE PEORIA 2 WEST,Peoria,IL,61615,40.780122,-89.678573,2021-01-27,public
ELEC,MEIJER STORES 228 RLLG MEAD 1,Rolling Meadow,IL,60008,42.048213,-87.994654,2021-01-27,public
ELEC,MOTORWERKS1475 STATION 9,Barrington,IL,60010,42.129078,-88.135692,2021-01-27,public
ELEC,MOTORWERKS1475 STATION 11,Barrington,IL,60010,42.128951,-88.135717,2021-01-27,public
ELEC,MOTORWERKS1475 STATION 3,Barrington,IL,60010,42.129608,-88.135708,2021-01-27,public
ELEC,MILIEU 205 S PEORIA 1,Chicago,IL,60607,41.878992,-87.649431,2021-01-27,public
ELEC,SWEC_ SWC HOLDAY LV3,Troy,IL,62294,38.734423,-89.914313,2021-01-27,public
ELEC,BUCK MANAGEMENT LEVEL 2 249,Chicago,IL,60607,41.880822,-87.649123,2021-01-27,public
ELEC,BUCK MANAGEMENT LEVEL 2 246,Chicago,IL,60607,41.88071,-87.649101,2021-01-27,public
ELEC,BUCK MANAGEMENT LEVEL 2 324,Chicago,IL,60607,41.880838,-87.649007,2021-01-27,public
ELEC,PEOPLES GAS CENTRAL EV3,Chicago,IL,60646,41.989425,-87.730459,2021-01-27,public
ELEC,PEOPLES GAS CENTRAL EV4,Chicago,IL,60646,41.989217,-87.730352,2021-01-27,public
ELEC,PEOPLES GAS EV16,Chicago,IL,60646,41.989433,-87.730298,2021-01-27,public
ELEC,PEOPLES GAS EV14,Chicago,IL,60646,41.989417,-87.730331,2021-01-27,public
ELEC,PEOPLES GAS EV17,Chicago,IL,60646,41.989441,-87.730298,2021-01-27,public
ELEC,PEOPLES GAS EV13,Chicago,IL,60646,41.98952,-87.730309,2021-01-27,public
ELEC,PEOPLES GAS CENTRAL EV6,Chicago,IL,60646,41.989265,-87.730288,2021-01-27,public
ELEC,PEOPLES GAS EV1,Chicago,IL,60646,41.989385,-87.730277,2021-01-27,public
ELEC,PEOPLES GAS CENTRAL EV2,Chicago,IL,60646,41.989265,-87.730213,2021-01-27,public
ELEC,PEOPLES GAS EV3,Chicago,IL,60646,41.989377,-87.73017,2021-01-27,public
ELEC,425 S. FIN PLAC 440LASALLE2,Chicago,IL,60605,41.876317,-87.632933,2021-01-27,public
ELEC,ADVOCATE ASSH CAC WEST,Hazel Crest,IL,60429,41.56561,-87.698306,2021-01-27,public
ELEC,2205 POINT BLVD STATION 1,Elgin,IL,60123,42.080382,-88.331465,2021-01-27,public
ELEC,PEOPLES GAS PETC 1,Chicago,IL,60632,41.831199,-87.730815,2021-01-27,public
ELEC,KISHWAUKEE WRD KWRD CHARGER #2,DeKalb,IL,60115,41.942802,-88.73887,2021-01-27,public
ELEC,ARGONNE  BLDG-362-CP6,Lemont,IL,60439,41.70665,-87.972857,2021-01-27,public
ELEC,WOODVIEW APT WOODVIEW APTS,Deerfield,IL,60015,42.166022,-87.876825,2021-01-27,public
ELEC,EV PILOT CPFLVILLE,Libertyville,IL,60048,42.298595,-87.960502,2021-01-27,public
ELEC,COOK EV PROGRAM CC SKOKIE,Skokie,IL,60077,42.063726,-87.764725,2021-01-27,public
ELEC,COOK EV PROGRAM CC RM COURT,Rolling Meadows,IL,60008,42.087688,-88.008383,2021-01-27,public
ELEC,COOK EV PROGRAM CC BRIDGEVIEW,Bridgeview,IL,60455,41.706514,-87.809793,2021-01-27,public
ELEC,COOK EV PROGRAM CC MARKHAM,Markham,IL,60428,41.589229,-87.692116,2021-01-27,public
ELEC,ST 1400 & 1450 TOWER 2 LOWER D,Schaumburg,IL,60173,42.045316,-88.044042,2021-01-27,public
ELEC,VILLAGE STATION VILLAGE HALL 2,Skokie,IL,60077,42.025525,-87.7566,2021-01-27,public
ELEC,AAP HQ AAP,Itasca,IL,60143,41.987741,-88.019397,2021-01-27,public
ELEC,EV PILOT JUVENILE COURTS,Vernon Hills,IL,60061,42.221668,-87.937533,2021-01-27,public
ELEC,SOLSTICE APTS EV STATION 01,Chicago,IL,60637,41.793688,-87.585867,2021-01-27,public
ELEC,KOHLS 112VERNON HILLS,Vernon Hills,IL,60061,42.230299,-87.939902,2021-01-27,public
ELEC,KOHLS 066DOWNERSGROVE,Downers Grove,IL,60515,41.835944,-88.026646,2021-01-27,public
ELEC,KOHLS ROMEOVILLE 2,Romeoville,IL,60446,41.615545,-88.121088,2021-01-27,public
ELEC,KOHLS ROMEOVILLE 1,Romeoville,IL,60446,41.615529,-88.121096,2021-01-27,public
ELEC,KOHLS LEMONT 1,Lemont,IL,60439,41.643949,-88.003065,2021-01-27,public
ELEC,KOHLS LEMONT 2,Lemont,IL,60439,41.643943,-88.00313,2021-01-27,public
ELEC,KOHLS 1182TINLEY PARK,Tinley Park,IL,60487,41.549413,-87.797778,2021-01-27,public
ELEC,KOHLS CRETE 1,Crete,IL,60417,41.458814,-87.573969,2021-01-27,public
ELEC,KOHLS CRETE 2,Crete,IL,60417,41.45877,-87.573946,2021-01-27,public
ELEC,KISHWAUKEE WRD KWRD CHARGER #1,DeKalb,IL,60115,41.942771,-88.738807,2021-01-27,public
ELEC,SOLSTICE APTS EV STATION 02,Chicago,IL,60637,41.793733,-87.586153,2021-01-27,public
ELEC,TGM Danada Apartments - East,Wheaton,IL,60189,41.834584,-88.096228,2021-01-27,public
ELEC,Walgreens #4978 West Loop,Chicago,IL,60661,41.88005,-87.646719,2021-01-29,public
ELEC,Topgolf - Naperville,Naperville,IL,60563,41.807533,-88.209121,,public
ELEC,IBEW-NECA Technical Institute,Alsip,IL,60803,41.682041,-87.77359,2021-02-08,private
ELEC,HAWK VW CPF501,Joliet,IL,60435,41.522772,-88.153107,2021-02-09,public
ELEC,HAWK VW CPF502,Joliet,IL,60435,41.522912,-88.153112,2021-02-09,public
ELEC,VISN 12 DANVILLE VAMC,Danville,IL,61834,40.131943,-87.592265,,private
ELEC,ANL - Argonne National Laboratory,Argonne,IL,60439,41.713695,-87.981879,,private
ELEC,"NAVSTA Great Lakes / N00128-B11-1,2,3",Great Lakes,IL,60088,42.313309,-87.831185,,private
ELEC,"NAVSTA Great Lakes / N00128-B1H-1,2,3,4",Great Lakes,IL,60088,42.308057,-87.837036,,private
ELEC,"NAVSTA Great Lakes / N00128-B3-1,2,3,4",Great Lakes,IL,60088,42.313581,-87.837651,,private
ELEC,"NAVSTA Great Lakes / N00128-B68-1,2,3,4,5",Great Lakes,IL,60088,42.310693,-87.835616,,private
ELEC,USP Marion,Marion,IL,62959,37.663163,-88.984128,,private
ELEC,USP Thomson,Thomson,IL,61285,41.969698,-90.104868,,private
ELEC,EPA Chicago,Chicago,IL,60605,41.877992,-87.630422,,private
ELEC,FCI Greenville,Greenville,IL,62246,38.870461,-89.41472,,private
ELEC,FCI Pekin,Peoria,IL,61607,40.572237,-89.663921,,private
ELEC,FERMI Site 38 Fuel Service Center,Batavia,IL,60510,41.858978,-88.28048,,private
ELEC,Jo-Carroll Energy,Savanna,IL,61074,42.090558,-90.153732,,public
ELEC,Galena Chrysler,Galena,IL,61036,42.422095,-90.441781,,public
ELEC,Runde Chevrolet,East Dubuque,IL,61025,42.497989,-90.6317,,public
ELEC,Naval Station Great Lakes,Great Lakes,IL,60088,42.315152,-87.849921,,private
ELEC,MILLENNIUM GRGS MPG PILOT #3,Chicago,IL,60601,41.882412,-87.621237,2021-02-26,public
ELEC,MILLENNIUM GRGS MPG PILOT #1,Chicago,IL,60601,41.882554,-87.620935,2021-02-26,public
ELEC,MILLENNIUM GRGS MPG PILOT #2,Chicago,IL,60601,41.88261,-87.620989,2021-02-26,public
ELEC,ADVOCATE IL MASONIC 2,Chicago,IL,60657,41.93672,-87.650246,2021-02-27,public
ELEC,ADVOCATE IL MASONIC 1,Chicago,IL,60657,41.93669,-87.65024,2021-02-27,public
ELEC,ADVOCATE IL MASONIC 4,Chicago,IL,60657,41.937062,-87.652714,2021-02-27,public
ELEC,ADVOCATE IL MASONIC 5,Chicago,IL,60657,41.936149,-87.652221,2021-02-27,public
ELEC,ADVOCATE IL MASONIC 3,Chicago,IL,60657,41.93704,-87.652759,2021-02-27,public
ELEC,130 Applebee,Barrington,IL,60010,42.155329,-88.1389561,2021-03-13,public
ELEC,NORTH + VINE STATION 1,Chicago,IL,60610,41.910583,-87.64479,2021-03-13,public
ELEC,"Jewel Osco - Aurora, IL",Aurora,IL,60502,41.780022,-88.238785,,public
ELEC,Jewel Osco 2940 North Ashland,Chicago,IL,60657,41.935462,-87.669716,,public
ELEC,Oak Lawn Commons,Oak Lawn,IL,60453,41.7194,-87.7235,,public
ELEC,ADVOCATE IL MASONIC 6,Chicago,IL,60657,41.936046,-87.652141,2021-03-19,public
E85,BP,Elgin,IL,60124,42.040783,-88.368245,2021-03-11,public
E85,Casey's General Store,Lexington,IL,61753,40.643246,-88.793415,2021-03-11,public
E85,Citgo,Fairfield,IL,62837,38.378523,-88.363508,2021-03-11,public
E85,Speedway,Ina,IL,62846,38.15465,-88.910174,2021-03-11,public
ELEC,OAK PARK 1 GW NORTH BLVD 1,Oak Park,IL,60301,41.887259,-87.802351,2021-03-30,public
ELEC,Hy-Vee - Tesla Supercharger,Peoria,IL,61614,40.739159,-89.606761,,public
ELEC,Moraine Valley Community College,Palos Hills,IL,60465,41.693022,-87.839537,2021-04-02,public
ELEC,IKEA USA SCHAUMBURG 1,Schaumburg,IL,60173,42.056097,-88.036015,2021-04-03,public
E85,Murphy Express,Round Lake Beach,IL,60073,42.39628211,-88.06604475,,public
E85,Murphy Express,Zion,IL,60099,42.46489755,-87.86701412,,public
E85,Murphy Express,Joliet,IL,60435,41.521066,-88.144383,,public
E85,Murphy Express,Lockport,IL,60441,41.59495206,-88.02696554,,public
E85,Murphy Express,Lake Zurich,IL,60047,42.1803296,-88.08015255,2021-04-05,public
E85,Murphy Express,Naperville,IL,60564,41.6802256,-88.20384151,,public
E85,Murphy USA,Crystal Lake,IL,60014,42.21079662,-88.28474859,,public
E85,Murphy USA,New Lenox,IL,60451,41.5136126,-87.95741417,,public
E85,Murphy USA,Waukegan,IL,60085,42.343279,-87.895806,,public
ELEC,The Mil?€?Ton - Bldg 3,Vernon Hills,IL,60061,42.245904,-87.9471891,2021-04-10,public
E85,MCC Chicago,Chicago,IL,60605,41.876579,-87.630456,2021-01-15,private
LPG,USP Thomson,Thomson,IL,61285,41.969698,-90.104868,2021-01-15,private
ELEC,St John's Episcopal Church,Chicago,IL,60641,41.9515574,-87.7376916,2020-12-29,public
ELEC,CIVIC CNTR GARG DUANE #2,Glen Ellyn,IL,60137,41.875126,-88.06534,2021-04-14,public
ELEC,CIVIC CNTR GARG DUANE #1,Glen Ellyn,IL,60137,41.875015,-88.066114,2021-04-15,public
ELEC,Walgreens #5148,Bloomingdale,IL,60108,41.957172,-88.072441,2021-04-19,public
ELEC,VAUGHN LOT STATION 1,DeKalb,IL,60115,41.929165,-88.75423,2021-04-27,public
ELEC,SEARS - Corporate Headquarters (Hoffman Estates),Hoffman Estates,IL,60179,42.078494,-88.213429,2021-04-30,public
ELEC,McDonalds 6676,Chicago,IL,60610,41.892786,-87.631728,2021-05-04,public
ELEC,STERLING BAY GREEN STREET 4,Chicago,IL,60661,41.888024,-87.648346,2021-05-16,public
ELEC,STERLING BAY GREEN STREET 2,Chicago,IL,60607,41.888024,-87.648604,2021-05-16,public
ELEC,STERLING BAY GREEN STREET 1,Chicago,IL,60607,41.888024,-87.648561,2021-05-16,public
ELEC,STERLING BAY GREEN STREET 3,Chicago,IL,60661,41.888024,-87.648486,2021-05-16,public
ELEC,IKEA - Bolingbrook,Bolingbrook,IL,60440,41.72738,-88.03803,2021-05-17,public
ELEC,LM CONSULTANTS EVSE 01,Grayslake,IL,60030,42.343582,-88.04146,2021-05-20,public
ELEC,DP Westlake at Conway,Lake Forest,IL,60045,42.244863,-87.893665,2021-01-20,private
ELEC,UIC Maxwell Parking Structure,Chicago,IL,60607,41.864589,-87.645463,2021-05-20,public
ELEC,FRANKFORT OAK AND KANSAS,Frankfort,IL,60423,41.498908,-87.850308,2021-05-25,public
E85,Powermart,Downers Grove,IL,60515,41.80659,-88.037839,2021-05-28,public
